FOM,ticket_id,account_id,contract_id,ticket_creation_date,ticket_close_date,response_time,resolution_time,priority,ticket_subject,status,num_previous_tickets_same_subject
2024-10-01,ticket_9514,account_512,contract_38_2_6,2024-03-30,2024-05-30,5,61,Low,issue_3,Open,1
2024-11-01,ticket_9514,account_512,contract_38_2_6,2024-03-30,2024-05-30,5,61,Low,issue_3,Resolved,2
2024-12-01,ticket_9514,account_512,contract_38_2_6,2024-03-30,2024-05-30,5,61,Low,issue_3,In Progress,3
2024-10-01,ticket_7215,account_512,contract_38_2_6,2024-09-13,,3,58,High,issue_3,Closed,4
2024-11-01,ticket_9034,account_512,contract_38_2_6,2024-10-24,2024-11-26,8,33,Medium,issue_3,In Progress,5
2024-04-01,ticket_9514,account_512,contract_38_2_6,2024-03-30,,5,61,Low,issue_4,In Progress,0
2025-01-01,ticket_9514,account_512,contract_38_2_6,2024-03-30,2024-05-30,5,61,Low,issue_4,Open,1
2025-01-01,ticket_7215,account_512,contract_38_2_6,2024-09-13,2024-11-10,3,58,High,issue_4,Open,2
2024-05-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_1,In Progress,0
2024-09-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_1,Resolved,1
2024-06-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_1,Resolved,2
2024-07-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_1,Pending,3
2024-08-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_1,In Progress,4
2024-06-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_2,Resolved,0
2024-07-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_2,Resolved,1
2024-10-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_2,Pending,2
2024-11-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_2,Resolved,3
2024-12-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_2,Open,4
2025-01-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_2,In Progress,5
2024-10-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_2,Open,6
2024-11-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_2,Open,7
2025-01-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_2,Pending,8
2024-04-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,,10,65,Low,issue_3,Resolved,0
2024-08-01,ticket_9564,account_513,contract_38_2_7,2024-03-10,2024-05-14,10,65,Low,issue_4,In Progress,0
2024-05-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_4,In Progress,1
2024-09-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_4,Resolved,2
2024-12-01,ticket_5838,account_513,contract_38_2_7,2024-04-16,2024-05-31,3,45,Low,issue_4,In Progress,3
2025-06-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_1,In Progress,0
2025-08-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_1,Open,1
2025-10-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_1,Resolved,2
2025-12-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_1,Resolved,3
2025-04-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,,2,68,Medium,issue_3,Resolved,0
2025-05-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_3,In Progress,1
2025-09-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_3,Pending,2
2026-01-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_3,Closed,3
2025-07-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_4,Pending,0
2025-11-01,ticket_8906,account_513,contract_38_3_1,2025-03-10,2025-05-17,2,68,Medium,issue_4,Open,1
2023-04-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_1,In Progress,0
2023-06-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_1,In Progress,1
2023-09-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_1,Pending,2
2023-10-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_1,Resolved,3
2023-08-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_2,In Progress,0
2023-11-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_2,Pending,1
2023-12-01,ticket_8011,account_514,contract_38_1_18,2023-10-04,2023-11-25,4,52,High,issue_2,Open,2
2024-01-01,ticket_8011,account_514,contract_38_1_18,2023-10-04,2023-11-25,4,52,High,issue_2,In Progress,3
2023-03-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_3,Open,0
2023-12-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_3,Pending,1
2023-05-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_4,Resolved,0
2023-07-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_4,In Progress,1
2024-01-01,ticket_1168,account_514,contract_38_1_18,2023-02-04,2023-02-28,7,24,Medium,issue_4,Closed,2
2023-11-01,ticket_8011,account_514,contract_38_1_18,2023-10-04,2023-11-25,4,52,High,issue_4,In Progress,3
2025-06-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_1,In Progress,0
2025-05-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_2,In Progress,0
2025-07-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_2,In Progress,1
2025-09-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_2,Pending,2
2025-11-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_2,In Progress,3
2025-08-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_3,Pending,0
2025-10-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_3,Closed,1
2025-12-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_3,Pending,2
2026-01-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_3,Pending,3
2025-10-01,ticket_1726,account_514,contract_38_3_2,2025-09-20,2025-09-29,2,9,Low,issue_3,Open,4
2025-11-01,ticket_1726,account_514,contract_38_3_2,2025-09-20,2025-09-29,2,9,Low,issue_3,Open,5
2026-01-01,ticket_1726,account_514,contract_38_3_2,2025-09-20,2025-09-29,2,9,Low,issue_3,Open,6
2025-04-01,ticket_2404,account_514,contract_38_3_2,2025-03-05,2025-04-11,3,37,High,issue_4,Closed,0
2025-12-01,ticket_1726,account_514,contract_38_3_2,2025-09-20,2025-09-29,2,9,Low,issue_4,Closed,1
2023-06-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_1,In Progress,0
2023-07-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_1,Resolved,1
2023-09-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_1,Pending,2
2023-12-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_1,In Progress,3
2023-06-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_1,In Progress,4
2023-08-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_1,Open,5
2023-09-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_1,Closed,6
2023-08-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_2,Open,0
2023-10-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_2,Pending,1
2024-01-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_2,Pending,2
2023-05-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_2,Open,3
2023-07-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_2,In Progress,4
2023-11-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_2,Pending,5
2024-01-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_2,In Progress,6
2024-02-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_2,Open,7
2023-04-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,,15,75,Low,issue_3,In Progress,0
2023-05-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,,15,75,Low,issue_3,Pending,1
2023-10-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_3,Closed,2
2023-12-01,ticket_9014,account_515,contract_39_1_1,2023-04-19,2023-05-21,8,32,Medium,issue_3,Open,3
2023-11-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_4,Pending,0
2024-02-01,ticket_6384,account_515,contract_39_1_1,2023-03-28,2023-06-11,15,75,Low,issue_4,Pending,1
2023-05-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,,2,54,High,issue_1,In Progress,0
2023-07-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_1,Resolved,1
2023-12-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_1,In Progress,2
2023-08-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_2,Open,0
2024-01-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_2,Resolved,1
2024-01-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_2,Open,2
2024-02-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_2,In Progress,3
2023-09-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_3,Open,0
2023-10-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_3,Resolved,1
2023-07-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_3,Open,2
2023-08-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_3,Pending,3
2023-09-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_3,In Progress,4
2023-10-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_3,Open,5
2023-06-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_4,In Progress,0
2023-11-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_4,In Progress,1
2023-12-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_4,Pending,2
2024-02-01,ticket_8272,account_516,contract_39_1_2,2023-04-30,2023-06-23,2,54,High,issue_4,In Progress,3
2023-11-01,ticket_4923,account_516,contract_39_1_2,2023-06-02,2023-07-29,1,57,Critical,issue_4,Open,4
2023-10-01,ticket_7056,account_517,contract_39_1_3,2023-08-20,2023-09-13,4,24,High,issue_1,Open,0
2024-01-01,ticket_7056,account_517,contract_39_1_3,2023-08-20,2023-09-13,4,24,High,issue_1,Resolved,1
2023-11-01,ticket_8110,account_517,contract_39_1_3,2023-10-31,,4,70,Medium,issue_1,Open,2
2024-02-01,ticket_2949,account_517,contract_39_1_3,2024-01-27,2024-01-31,1,4,High,issue_1,Pending,3
2023-12-01,ticket_7056,account_517,contract_39_1_3,2023-08-20,2023-09-13,4,24,High,issue_2,Open,0
2024-01-01,ticket_8110,account_517,contract_39_1_3,2023-10-31,2024-01-09,4,70,Medium,issue_2,Resolved,1
2024-02-01,ticket_7056,account_517,contract_39_1_3,2023-08-20,2023-09-13,4,24,High,issue_3,In Progress,0
2023-12-01,ticket_8110,account_517,contract_39_1_3,2023-10-31,,4,70,Medium,issue_3,Open,1
2023-09-01,ticket_7056,account_517,contract_39_1_3,2023-08-20,2023-09-13,4,24,High,issue_4,Closed,0
2023-11-01,ticket_7056,account_517,contract_39_1_3,2023-08-20,2023-09-13,4,24,High,issue_4,Open,1
2024-02-01,ticket_8110,account_517,contract_39_1_3,2023-10-31,2024-01-09,4,70,Medium,issue_4,In Progress,2
2020-09-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,,2,80,High,issue_1,Pending,0
2020-10-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,,2,80,High,issue_1,Closed,1
2020-11-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,2020-11-03,2,80,High,issue_1,Resolved,2
2021-03-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,2020-11-03,2,80,High,issue_1,In Progress,3
2020-12-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,2020-11-03,2,80,High,issue_2,In Progress,0
2021-01-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,2020-11-03,2,80,High,issue_2,Resolved,1
2021-04-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,2020-11-03,2,80,High,issue_2,Pending,2
2021-05-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,2020-11-03,2,80,High,issue_2,Open,3
2021-02-01,ticket_9474,account_52,contract_6_1_8,2020-08-15,2020-11-03,2,80,High,issue_3,In Progress,0
2022-10-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_1,Resolved,0
2023-03-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_1,Open,1
2022-08-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,,12,55,Low,issue_2,Resolved,0
2022-12-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_2,Open,1
2022-09-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_3,Open,0
2023-01-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_3,Pending,1
2023-02-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_3,In Progress,2
2023-04-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_3,Pending,3
2022-11-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_4,Resolved,0
2023-05-01,ticket_7468,account_52,contract_6_3_2,2022-07-30,2022-09-23,12,55,Low,issue_4,In Progress,1
2023-07-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_1,In Progress,0
2023-08-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_1,Open,1
2023-09-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_1,In Progress,2
2023-11-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_1,In Progress,3
2024-02-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_1,Pending,4
2023-08-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_1,Pending,5
2023-10-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_1,In Progress,6
2023-11-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_1,Pending,7
2023-12-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_1,In Progress,8
2023-10-01,ticket_5760,account_520,contract_39_1_6,2023-10-01,2023-10-26,1,25,Critical,issue_1,Pending,9
2023-10-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_2,In Progress,0
2023-07-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_2,Resolved,1
2023-03-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,,1,70,Critical,issue_3,Closed,0
2023-04-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,,1,70,Critical,issue_3,Open,1
2023-05-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_3,In Progress,2
2024-01-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_3,Pending,3
2024-02-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_3,In Progress,4
2023-11-01,ticket_5760,account_520,contract_39_1_6,2023-10-01,2023-10-26,1,25,Critical,issue_3,Resolved,5
2023-12-01,ticket_5760,account_520,contract_39_1_6,2023-10-01,2023-10-26,1,25,Critical,issue_3,Pending,6
2024-02-01,ticket_5760,account_520,contract_39_1_6,2023-10-01,2023-10-26,1,25,Critical,issue_3,Open,7
2023-06-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_4,Closed,0
2023-12-01,ticket_6128,account_520,contract_39_1_6,2023-03-01,2023-05-10,1,70,Critical,issue_4,In Progress,1
2023-09-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_4,In Progress,2
2024-01-01,ticket_3452,account_520,contract_39_1_6,2023-06-12,2023-07-30,4,48,High,issue_4,In Progress,3
2024-01-01,ticket_5760,account_520,contract_39_1_6,2023-10-01,2023-10-26,1,25,Critical,issue_4,In Progress,4
2023-08-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,2023-08-18,5,76,Medium,issue_1,Closed,0
2023-09-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,2023-08-18,5,76,Medium,issue_1,Pending,1
2023-11-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,2023-08-18,5,76,Medium,issue_1,In Progress,2
2024-01-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,2023-08-18,5,76,Medium,issue_1,In Progress,3
2023-07-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,,5,76,Medium,issue_2,Open,0
2023-10-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,2023-08-18,5,76,Medium,issue_2,Pending,1
2023-12-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,2023-08-18,5,76,Medium,issue_2,Closed,2
2024-02-01,ticket_9132,account_521,contract_39_1_7,2023-06-03,2023-08-18,5,76,Medium,issue_4,In Progress,0
2023-05-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_1,In Progress,0
2023-08-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_1,Open,1
2023-10-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_1,In Progress,2
2024-02-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_1,In Progress,3
2023-10-01,ticket_5579,account_525,contract_39_1_11,2023-09-26,,7,36,Low,issue_1,In Progress,4
2023-11-01,ticket_6884,account_525,contract_39_1_11,2023-10-08,2023-11-03,9,26,Medium,issue_1,Closed,5
2024-01-01,ticket_6884,account_525,contract_39_1_11,2023-10-08,2023-11-03,9,26,Medium,issue_1,In Progress,6
2023-06-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_2,Open,0
2023-09-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_2,Open,1
2023-12-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_2,Open,2
2024-01-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_2,In Progress,3
2023-11-01,ticket_5579,account_525,contract_39_1_11,2023-09-26,2023-11-01,7,36,Low,issue_2,Pending,4
2024-02-01,ticket_5579,account_525,contract_39_1_11,2023-09-26,2023-11-01,7,36,Low,issue_2,In Progress,5
2023-12-01,ticket_6884,account_525,contract_39_1_11,2023-10-08,2023-11-03,9,26,Medium,issue_2,In Progress,6
2023-04-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_3,Resolved,0
2023-11-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_3,Resolved,1
2024-01-01,ticket_5579,account_525,contract_39_1_11,2023-09-26,2023-11-01,7,36,Low,issue_3,Pending,2
2023-07-01,ticket_8331,account_525,contract_39_1_11,2023-03-10,2023-04-07,14,28,Low,issue_4,Resolved,0
2023-12-01,ticket_5579,account_525,contract_39_1_11,2023-09-26,2023-11-01,7,36,Low,issue_4,Resolved,1
2024-02-01,ticket_6884,account_525,contract_39_1_11,2023-10-08,2023-11-03,9,26,Medium,issue_4,In Progress,2
2023-12-01,ticket_3200,account_526,contract_39_1_12,2023-09-22,2023-11-27,3,66,High,issue_1,Open,0
2023-11-01,ticket_3200,account_526,contract_39_1_12,2023-09-22,2023-11-27,3,66,High,issue_2,Pending,0
2024-01-01,ticket_3200,account_526,contract_39_1_12,2023-09-22,2023-11-27,3,66,High,issue_3,Resolved,0
2024-02-01,ticket_3200,account_526,contract_39_1_12,2023-09-22,2023-11-27,3,66,High,issue_3,Open,1
2023-10-01,ticket_3200,account_526,contract_39_1_12,2023-09-22,,3,66,High,issue_4,Open,0
2024-10-01,ticket_1670,account_526,contract_39_2_1,2024-09-09,2024-10-21,2,42,High,issue_1,Open,0
2024-12-01,ticket_1670,account_526,contract_39_2_1,2024-09-09,2024-10-21,2,42,High,issue_1,In Progress,1
2024-11-01,ticket_1670,account_526,contract_39_2_1,2024-09-09,2024-10-21,2,42,High,issue_3,In Progress,0
2024-12-01,ticket_6335,account_526,contract_39_2_1,2024-11-24,2024-12-09,2,15,High,issue_3,Resolved,1
2025-01-01,ticket_6335,account_526,contract_39_2_1,2024-11-24,2024-12-09,2,15,High,issue_3,In Progress,2
2025-02-01,ticket_6335,account_526,contract_39_2_1,2024-11-24,2024-12-09,2,15,High,issue_3,In Progress,3
2025-01-01,ticket_1670,account_526,contract_39_2_1,2024-09-09,2024-10-21,2,42,High,issue_4,Resolved,0
2025-02-01,ticket_1670,account_526,contract_39_2_1,2024-09-09,2024-10-21,2,42,High,issue_4,Open,1
2024-01-01,ticket_1251,account_527,contract_39_1_13,2023-10-26,2023-12-06,15,41,Low,issue_2,Open,0
2024-02-01,ticket_1251,account_527,contract_39_1_13,2023-10-26,2023-12-06,15,41,Low,issue_2,In Progress,1
2023-11-01,ticket_1251,account_527,contract_39_1_13,2023-10-26,,15,41,Low,issue_4,In Progress,0
2023-12-01,ticket_1251,account_527,contract_39_1_13,2023-10-26,2023-12-06,15,41,Low,issue_4,In Progress,1
2024-02-01,ticket_9276,account_527,contract_39_1_13,2024-01-14,2024-02-26,1,43,Critical,issue_4,Open,2
2025-02-01,ticket_4255,account_528,contract_39_2_3,2024-12-29,2025-02-06,1,39,Critical,issue_1,Open,0
