FOM,contract_id,MOC,POC,usage_score,support_score,activity_score,score_y_c,ischr,score_final,score_final_b,support_score_label,usage_score_label,activity_score_label,account_id,number_contract,industry,business_size,annual_revenue,has_product_1,has_product_2,has_product_3,has_product_4,has_product_5,contract_acv,per_product,pre_contract_value_change_pct,age_at_contract,num_pre_contract,first_contract_value_change_pct,group,group_des,acv_label,clv_contract,clv_contract_with_churn,customer_lifespan_contract,final_status,stage,stage_at_moc12
2/1/2024,contract_28_2_2,11,0.916666667,0.5,0,0,0.48,1,0.883256614,1,0,healthy,0,account_344,2,Healthcare,Large,65.57,1,1,1,1,1,162000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,162000,76737,2,risky,risky,risky
3/1/2024,contract_28_2_2,12,1,-0.166666667,0,0,0.48,1,0.928468406,1,0,risky,0,account_344,2,Healthcare,Large,65.57,1,1,1,1,1,162000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,162000,76737,2,risky,risky,risky
4/1/2022,contract_28_1_10,1,0.083333333,0.333333333,0,0,0.22,0,0.372585446,0,0,healthy,normal,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,adoption,risky
5/1/2022,contract_28_1_10,2,0.166666667,-0.666666667,0,0.125,0.22,0,0.025443714,0,0,risky,healthy,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,adoption,risky
6/1/2022,contract_28_1_10,3,0.25,0,0,0.25,0.22,0,0.004255779,0,0,normal,healthy,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,adoption,risky
7/1/2022,contract_28_1_10,4,0.333333333,-0.333333333,0,0.5,0.22,0,0.000231253,0,0,risky,healthy,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,renewal,risky
8/1/2022,contract_28_1_10,5,0.416666667,0.5,-0.25,0,0.22,0,0.58125782,1,risky,healthy,0,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,risky,risky
9/1/2022,contract_28_1_10,6,0.5,-0.166666667,-0.125,0.625,0.22,0,0.000112034,0,risky,risky,healthy,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,renewal,risky
10/1/2022,contract_28_1_10,7,0.583333333,0.833333333,-0.25,0.75,0.22,0,2.51E-05,0,risky,healthy,healthy,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,expansion,risky
11/1/2022,contract_28_1_10,8,0.666666667,0.833333333,-0.25,0.75,0.22,0,2.48E-05,0,risky,healthy,healthy,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,expansion,risky
12/1/2022,contract_28_1_10,9,0.75,-0.166666667,-0.125,0,0.22,0,0.588879466,1,risky,risky,0,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,risky,risky
1/1/2023,contract_28_1_10,10,0.833333333,0.166666667,-0.125,0,0.22,0,0.56947875,1,risky,healthy,0,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,risky,risky
2/1/2023,contract_28_1_10,11,0.916666667,0.166666667,-0.125,0.75,0.22,0,0.000163923,0,risky,healthy,healthy,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,expansion,risky
3/1/2023,contract_28_1_10,12,1,0.5,-0.125,0,0.22,0,0.630023956,1,risky,healthy,0,account_345,1,Tech,Medium,11.42,1,0,1,1,1,103400,0.8,0,1,0,,4,new_next_h,L,103400,93060,1,expansion,risky,risky
4/1/2023,contract_28_2_3,1,0.083333333,-0.5,0,-0.25,0.71,1,0.361175358,0,0,risky,risky,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,renewal,risky
5/1/2023,contract_28_2_3,2,0.166666667,-0.333333333,0,0,0.71,1,0.711574197,1,0,risky,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
6/1/2023,contract_28_2_3,3,0.25,0.166666667,0,0,0.71,1,0.700541675,1,0,healthy,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
7/1/2023,contract_28_2_3,4,0.333333333,0.5,0,0,0.71,1,0.768163145,1,0,healthy,normal,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
8/1/2023,contract_28_2_3,5,0.416666667,0.166666667,0,0,0.71,1,0.690761089,1,0,healthy,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
9/1/2023,contract_28_2_3,6,0.5,0.5,0,0,0.71,1,0.789883494,1,0,healthy,normal,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
10/1/2023,contract_28_2_3,7,0.583333333,-0.5,0,0,0.71,1,0.764078259,1,0,risky,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
11/1/2023,contract_28_2_3,8,0.666666667,-0.833333333,0,0,0.71,1,0.802656054,1,0,risky,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
12/1/2023,contract_28_2_3,9,0.75,0.166666667,0,0,0.71,1,0.737985432,1,0,healthy,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
1/1/2024,contract_28_2_3,10,0.833333333,0.5,0,0,0.71,1,0.80542779,1,0,healthy,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
2/1/2024,contract_28_2_3,11,0.916666667,0.5,0,0,0.71,1,0.842977405,1,0,healthy,normal,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
3/1/2024,contract_28_2_3,12,1,0.5,0,0,0.71,1,0.911686301,1,0,healthy,0,account_345,2,Tech,Medium,11.42,1,1,1,1,1,108000,1,0.044487427,13,1,4.448742747,5,rnew_chr,L,108000,51158,2,risky,risky,risky
4/1/2022,contract_28_1_11,1,0.083333333,-0.333333333,0,-0.375,0.33,0,0.07694336,0,0,risky,risky,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,adoption,renewal
5/1/2022,contract_28_1_11,2,0.166666667,-0.666666667,0,-0.25,0.33,0,0.113792002,0,0,risky,risky,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,adoption,renewal
6/1/2022,contract_28_1_11,3,0.25,-0.166666667,0,0,0.33,0,0.219569802,0,0,risky,0,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,adoption,renewal
7/1/2022,contract_28_1_11,4,0.333333333,-0.333333333,0,0.375,0.33,0,0.002517494,0,0,risky,healthy,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,renewal,renewal
8/1/2022,contract_28_1_11,5,0.416666667,0.166666667,-0.25,0.375,0.33,0,0.003258187,0,risky,healthy,healthy,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,expansion,renewal
9/1/2022,contract_28_1_11,6,0.5,0.166666667,-0.25,0.375,0.33,0,0.002816558,0,risky,healthy,healthy,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,expansion,renewal
10/1/2022,contract_28_1_11,7,0.583333333,0.166666667,-0.125,0,0.33,0,0.258883834,0,risky,healthy,0,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,renewal,renewal
11/1/2022,contract_28_1_11,8,0.666666667,-0.166666667,0,0.375,0.33,0,0.007269303,0,normal,risky,healthy,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,renewal,renewal
12/1/2022,contract_28_1_11,9,0.75,-0.5,0,0,0.33,0,0.380316168,0,normal,risky,0,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,renewal,renewal
1/1/2023,contract_28_1_11,10,0.833333333,0,0,0.375,0.33,0,0.026334904,0,normal,normal,healthy,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,renewal,renewal
2/1/2023,contract_28_1_11,11,0.916666667,-0.166666667,0,0.625,0.33,0,0.00041676,0,normal,risky,healthy,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,renewal,renewal
3/1/2023,contract_28_1_11,12,1,-0.166666667,0,0,0.33,0,0.3608495,0,normal,risky,0,account_346,1,Tech,Small,1.63,1,0,1,1,0,29100,0.6,0,1,0,,2,new_next_l,S,29100,26190,1,renewal,renewal,renewal
4/1/2023,contract_28_2_4,1,0.083333333,-0.666666667,0,-0.375,0.64,1,0.394408703,0,0,risky,risky,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,adoption,risky
5/1/2023,contract_28_2_4,2,0.166666667,0.166666667,0,0,0.64,1,0.758991361,1,0,healthy,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,adoption,risky
6/1/2023,contract_28_2_4,3,0.25,0.166666667,0,0,0.64,1,0.778041184,1,0,healthy,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,adoption,risky
7/1/2023,contract_28_2_4,4,0.333333333,-0.166666667,0,0,0.64,1,0.759181738,1,0,risky,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
8/1/2023,contract_28_2_4,5,0.416666667,0.5,0.5,0,0.64,1,0.948329389,1,healthy,healthy,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
9/1/2023,contract_28_2_4,6,0.5,-0.166666667,0.25,0,0.64,1,0.887477815,1,healthy,risky,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
10/1/2023,contract_28_2_4,7,0.583333333,-0.166666667,0.625,0,0.64,1,0.937861323,1,healthy,risky,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
11/1/2023,contract_28_2_4,8,0.666666667,-0.5,0.5,0,0.64,1,0.899044573,1,healthy,risky,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
12/1/2023,contract_28_2_4,9,0.75,0.166666667,0.625,0,0.64,1,0.931199908,1,healthy,healthy,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
1/1/2024,contract_28_2_4,10,0.833333333,0.166666667,0.75,0,0.64,1,0.838070333,1,healthy,healthy,normal,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
2/1/2024,contract_28_2_4,11,0.916666667,-0.166666667,0.75,0,0.64,1,0.910911739,1,healthy,risky,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
3/1/2024,contract_28_2_4,12,1,-0.333333333,0.75,0,0.64,1,0.918444753,1,healthy,risky,0,account_346,2,Tech,Small,1.63,1,0,0,1,0,25000,0.4,-0.140893471,13,1,-14.08934708,5,rnew_chr,S,25000,11842,2,risky,risky,risky
4/1/2022,contract_28_1_12,1,0.083333333,-0.333333333,0,0,0.68,0,0.732874513,1,0,risky,0,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,adoption,risky
5/1/2022,contract_28_1_12,2,0.166666667,-0.333333333,0,-0.25,0.68,0,0.415028453,0,0,risky,risky,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,adoption,risky
6/1/2022,contract_28_1_12,3,0.25,-0.333333333,0,0.125,0.68,0,0.085674927,0,0,risky,healthy,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,adoption,risky
7/1/2022,contract_28_1_12,4,0.333333333,0,0,0.25,0.68,0,0.007587805,0,0,normal,healthy,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,risky
8/1/2022,contract_28_1_12,5,0.416666667,-0.333333333,0,0.25,0.68,0,0.015415025,0,0,risky,healthy,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,risky
9/1/2022,contract_28_1_12,6,0.5,-0.166666667,0,0,0.68,0,0.61049813,1,0,risky,0,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,risky,risky
10/1/2022,contract_28_1_12,7,0.583333333,0.5,0,0,0.68,0,0.583105028,1,0,healthy,0,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,risky,risky
11/1/2022,contract_28_1_12,8,0.666666667,0.5,0,0,0.68,0,0.569669724,1,0,healthy,0,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,risky,risky
12/1/2022,contract_28_1_12,9,0.75,-0.166666667,0,0,0.68,0,0.568658292,1,0,risky,0,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,risky,risky
1/1/2023,contract_28_1_12,10,0.833333333,-0.166666667,0,0,0.68,0,0.551049531,1,0,risky,0,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,risky,risky
2/1/2023,contract_28_1_12,11,0.916666667,-0.166666667,0,0.25,0.68,0,0.387531161,0,0,risky,healthy,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,renewal,risky
3/1/2023,contract_28_1_12,12,1,0.5,0,0,0.68,0,0.728327453,1,0,healthy,0,account_347,1,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,1,0,,3,new_next_s,M,84600,76140,1,renewal,risky,risky
4/1/2023,contract_28_2_5,1,0.083333333,0.333333333,0,0,0.22,1,0.372585446,0,0,healthy,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,renewal,risky
5/1/2023,contract_28_2_5,2,0.166666667,0.166666667,-0.25,0,0.22,1,0.514473319,1,risky,healthy,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
6/1/2023,contract_28_2_5,3,0.25,0.166666667,-0.125,0,0.22,1,0.502533078,1,risky,healthy,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
7/1/2023,contract_28_2_5,4,0.333333333,-0.166666667,0,0,0.22,1,0.496308714,0,normal,risky,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,renewal,risky
8/1/2023,contract_28_2_5,5,0.416666667,0.833333333,0.625,0,0.22,1,0.758301139,1,healthy,healthy,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
9/1/2023,contract_28_2_5,6,0.5,-0.166666667,0.75,-0.25,0.22,1,0.89427489,1,healthy,risky,risky,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
10/1/2023,contract_28_2_5,7,0.583333333,-0.333333333,0.75,0,0.22,1,0.833965242,1,healthy,risky,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
11/1/2023,contract_28_2_5,8,0.666666667,-0.5,0.625,0,0.22,1,0.811675191,1,healthy,risky,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
12/1/2023,contract_28_2_5,9,0.75,-0.166666667,0.75,0,0.22,1,0.832538188,1,healthy,risky,normal,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
1/1/2024,contract_28_2_5,10,0.833333333,0.5,0.875,0,0.22,1,0.817828298,1,healthy,healthy,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
2/1/2024,contract_28_2_5,11,0.916666667,-0.166666667,0.75,0,0.22,1,0.80087775,1,healthy,risky,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
3/1/2024,contract_28_2_5,12,1,-0.166666667,0.875,0,0.22,1,0.950233698,1,healthy,risky,0,account_347,2,Healthcare,Medium,36.35,0,1,1,1,1,84600,0.8,0,13,1,0,5,rnew_chr,M,84600,40074,2,risky,risky,risky
4/1/2022,contract_28_1_13,1,0.083333333,-0.333333333,0,-0.5,0.05,0,0.045048185,0,0,risky,risky,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,adoption,renewal
5/1/2022,contract_28_1_13,2,0.166666667,-0.333333333,0,0,0.05,0,0.175435618,0,0,risky,0,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,adoption,renewal
6/1/2022,contract_28_1_13,3,0.25,0,0,0,0.05,0,0.063756101,0,0,normal,0,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,adoption,renewal
7/1/2022,contract_28_1_13,4,0.333333333,0,0,0,0.05,0,0.051814429,0,0,normal,0,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,renewal,renewal
8/1/2022,contract_28_1_13,5,0.416666667,0.333333333,0,0.375,0.05,0,0.00012779,0,0,healthy,healthy,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,expansion,renewal
9/1/2022,contract_28_1_13,6,0.5,0.5,0,0,0.05,0,0.024936484,0,0,healthy,0,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,renewal,renewal
10/1/2022,contract_28_1_13,7,0.583333333,0.166666667,-0.75,0.5,0.05,0,9.07E-05,0,risky,healthy,healthy,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,expansion,renewal
11/1/2022,contract_28_1_13,8,0.666666667,0.166666667,0.125,0,0.05,0,0.063904807,0,healthy,healthy,0,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,renewal,renewal
12/1/2022,contract_28_1_13,9,0.75,0.5,0.125,0.5,0.05,0,0.000690237,0,healthy,healthy,healthy,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,expansion,renewal
1/1/2023,contract_28_1_13,10,0.833333333,0.333333333,0,0.5,0.05,0,0.001249628,0,normal,healthy,healthy,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,expansion,renewal
2/1/2023,contract_28_1_13,11,0.916666667,0.166666667,0.125,0,0.05,0,0.103524648,0,healthy,healthy,0,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,renewal,renewal
3/1/2023,contract_28_1_13,12,1,0.5,0.25,0,0.05,0,0.084805451,0,healthy,healthy,0,account_348,1,Finance,Large,202.47,0,1,1,0,1,101850,0.6,0,1,0,,4,new_next_h,L,101850,91665,1,expansion,renewal,renewal
4/1/2023,contract_28_2_6,1,0.083333333,0.333333333,0,0,0.2,1,0.316093206,0,0,healthy,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,renewal,risky
5/1/2023,contract_28_2_6,2,0.166666667,-0.5,0,0,0.2,1,0.360038161,0,0,risky,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,renewal,risky
6/1/2023,contract_28_2_6,3,0.25,-0.166666667,0,-0.25,0.2,1,0.420256793,0,0,risky,risky,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,renewal,risky
7/1/2023,contract_28_2_6,4,0.333333333,0.166666667,0,0,0.2,1,0.463098764,0,0,healthy,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,renewal,risky
8/1/2023,contract_28_2_6,5,0.416666667,-0.166666667,-0.625,0,0.2,1,0.388748258,0,risky,risky,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,renewal,risky
9/1/2023,contract_28_2_6,6,0.5,0.5,-0.375,-0.125,0.2,1,0.664454937,1,risky,healthy,risky,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,risky,risky
10/1/2023,contract_28_2_6,7,0.583333333,0.166666667,-0.25,0,0.2,1,0.654255152,1,risky,healthy,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,risky,risky
11/1/2023,contract_28_2_6,8,0.666666667,0.5,0.125,0,0.2,1,0.640633821,1,healthy,healthy,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,risky,risky
12/1/2023,contract_28_2_6,9,0.75,0.166666667,0.125,0.125,0.2,1,0.456177741,0,healthy,healthy,healthy,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,renewal,risky
1/1/2024,contract_28_2_6,10,0.833333333,-0.5,0.125,0,0.2,1,0.781662762,1,healthy,risky,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,risky,risky
2/1/2024,contract_28_2_6,11,0.916666667,-0.166666667,0.125,0,0.2,1,0.895579755,1,healthy,risky,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,risky,risky
3/1/2024,contract_28_2_6,12,1,0,0.125,0,0.2,1,0.911996365,1,healthy,normal,0,account_348,2,Finance,Large,202.47,1,1,1,0,1,141000,0.8,0.384388807,13,1,38.43888071,5,rnew_chr,L,141000,66789,2,risky,risky,risky
4/1/2022,contract_28_1_14,1,0.083333333,0,0,-0.5,0.14,0,0.038985424,0,0,normal,risky,account_349,1,Retail & E-commerce,Large,381.21,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,adoption,renewal
5/1/2022,contract_28_1_14,2,0.166666667,0.5,0,0.375,0.14,0,0.000760721,0,0,healthy,healthy,account_349,1,Retail & E-commerce,Large,381.21,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,adoption,renewal
6/1/2022,contract_28_1_14,3,0.25,-0.5,0,0.375,0.14,0,0.000925179,0,0,risky,healthy,account_349,1,Retail & E-commerce,Large,381.21,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,adoption,renewal
7/1/2022,contract_28_1_14,4,0.333333333,-0.5,0,0.625,0.14,0,3.58E-05,0,0,risky,healthy,account_349,1,Retail & E-commerce,Large,381.21,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
8/1/2022,contract_28_1_14,5,0.416666667,0.5,0,0.625,0.14,0,6.90E-05,0,0,healthy,healthy,account_349,1,Retail & E-commerce,Large,381.21,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,expansion,renewal
9/1/2022,contract_28_1_14,6,0.5,-0.5,0,0,0.14,0,0.14514643,0,0,risky,0,account_349,1,Retail & E-commerce,Large,381.21,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
